iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BHR,Asia,Bahrain,2020-11-10,10299,1843726,1083.536,6.053,10530,6.188,0.02,50.9,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-11,10355,1854081,1089.621,6.086,10576,6.215,0.019,52.2,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-12,11299,1865380,1096.262,6.64,10540,6.194,0.019,52.5,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-13,11801,1877181,1103.197,6.935,10570,6.212,0.018,55.8,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-14,8435,1885616,1108.154,4.957,10218,6.005,0.018,56.8,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-15,8805,1894421,1113.329,5.175,10118,5.946,0.018,56.8,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-16,9489,1903910,1118.905,5.577,10069,5.917,0.018,56.4,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-17,10535,1914445,1125.096,6.191,10103,5.937,0.017,59.1,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-18,9677,1924122,1130.784,5.687,10006,5.88,0.016,61.4,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-19,9694,1933816,1136.481,5.697,9777,5.746,0.016,60.8,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-20,11233,1945049,1143.082,6.601,9695,5.698,0.016,60.7,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-21,9486,1954535,1148.657,5.575,9846,5.786,0.015,64.5,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-22,8375,1962910,1153.579,4.922,9784,5.75,0.015,68.4,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-23,9912,1972822,1159.404,5.825,9845,5.786,0.015,68.6,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-24,10426,1983248,1165.531,6.127,9829,5.776,0.015,68.3,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-25,9936,1993184,1171.37,5.839,9866,5.798,0.015,68.9,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-26,10026,2003210,1177.263,5.892,9913,5.826,0.015,67.4,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-27,12388,2015598,1184.543,7.28,10078,5.923,0.015,67.3,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-28,10176,2025774,1190.523,5.98,10177,5.981,0.015,67.6,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-29,8121,2033895,1195.296,4.773,10141,5.96,0.015,65.6,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-11-30,9845,2043740,1201.082,5.786,10131,5.954,0.015,66.3,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-01,10234,2053974,1207.096,6.014,10104,5.938,0.016,63.1,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-02,10503,2064477,1213.268,6.172,10185,5.986,0.015,65.7,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-03,10866,2075343,1219.654,6.386,10305,6.056,0.015,66.5,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-04,13270,2088613,1227.453,7.799,10431,6.13,0.015,67.3,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-05,10688,2099301,1233.734,6.281,10504,6.173,0.015,67.6,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-06,9000,2108301,1239.023,5.289,10629,6.247,0.015,65.1,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-07,11054,2119355,1245.52,6.496,10802,6.348,0.015,65.5,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-08,10216,2129571,1251.523,6.004,10800,6.347,0.015,65.3,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-09,9731,2139302,1257.242,5.719,10689,6.282,0.016,61.1,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-10,10064,2149366,1263.157,5.914,10575,6.215,0.016,61.7,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-11,11002,2160368,1269.622,6.466,10251,6.024,0.017,58.8,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-12,9918,2170286,1275.451,5.829,10141,5.96,0.017,57.6,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-13,9731,2180017,1281.17,5.719,10245,6.021,0.017,59.1,units unclear,,,,,,,,,,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-14,11870,2191887,1288.146,6.976,10362,6.09,0.016,62.7,units unclear,,,,,,,,,,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-15,,,,,10546,6.198,0.016,64.2,units unclear,,,,,,,,,,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-16,,2214897,1301.669,,10799,6.346,0.015,68.4,units unclear,,,,,,,,,,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-17,9795,2224692,1307.425,5.756,10761,6.324,0.015,67.8,units unclear,,,,,,,,,,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-18,9857,2234549,1313.218,5.793,10597,6.228,0.014,69.8,units unclear,,,,,,,,,,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-19,8804,2243353,1318.392,5.174,10438,6.134,0.015,66.6,units unclear,,,,,,,,,,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-20,8811,2252164,1323.57,5.178,10307,6.057,0.016,63.3,units unclear,,,,,,,,,,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-21,9878,2262042,1329.375,5.805,10022,5.89,0.017,59.4,units unclear,,,,,,,,,,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-22,10598,2272640,1335.603,6.228,9893,5.814,0.017,58.2,units unclear,,,,,,,,,,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-23,9576,2282216,1341.231,5.628,9617,5.652,0.018,55.3,units unclear,38965,38965,,,,2.29,2.29,,,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-24,9194,2291410,1346.634,5.403,9531,5.601,0.02,50.3,units unclear,50071,50071,,11106,11106,2.94,2.94,,6527,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-25,9319,2300729,1352.111,5.477,9454,5.556,0.021,46.6,units unclear,50543,50543,,472,5789,2.97,2.97,,3402,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-26,8967,2309696,1357.381,5.27,9478,5.57,0.022,45.6,units unclear,51556,51556,,1013,4197,3.03,3.03,,2467,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-27,8085,2317781,1362.132,4.751,9374,5.509,0.022,45.2,units unclear,53614,53614,,2058,3662,3.15,3.15,,2152,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-28,9063,2326844,1367.458,5.326,9257,5.44,0.023,43.6,units unclear,55014,55014,,1400,3210,3.23,3.23,,1886,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-29,8626,2335470,1372.528,5.069,8976,5.275,0.024,40.9,units unclear,56041,56041,,1027,2846,3.29,3.29,,1673,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-30,9855,2345325,1378.319,5.792,9016,5.299,0.025,39.2,units unclear,57317,57317,,1276,2622,3.37,3.37,,1541,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2020-12-31,9988,2355313,1384.189,5.87,9129,5.365,0.025,39.8,units unclear,58643,58643,,1326,1225,3.45,3.45,,720,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-01,10962,2366275,1390.632,6.442,9364,5.503,0.025,40.7,units unclear,59351,59351,,708,1258,3.49,3.49,,739,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-02,7881,2374156,1395.263,4.632,9209,5.412,0.026,38.7,units unclear,60097,60097,,746,1220,3.53,3.53,,717,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-03,8778,2382934,1400.422,5.159,9308,5.47,0.027,37.3,units unclear,60689,60689,,592,1011,3.57,3.57,,594,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-04,10515,2393449,1406.601,6.18,9515,5.592,0.027,36.4,units unclear,61612,61612,,923,943,3.62,3.62,,554,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-05,12273,2405722,1413.814,7.213,10036,5.898,0.026,38.5,units unclear,63893,63893,,2281,1122,3.75,3.75,,659,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
DMA,North America,Dominica,2020-05-15,,,,,,,,,,,,,,,,,,,72.22,98.567,,,,9673.367,,227.376,11.62,,,,3.8,75,0.742
BHR,Asia,Bahrain,2021-01-06,11085,2416807,1420.329,6.515,10212,6.001,0.026,38.5,units unclear,68472,68472,,4579,1594,4.02,4.02,,937,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-07,11409,2428216,1427.034,6.705,10415,6.121,0.027,37.2,units unclear,72239,72239,,3767,1942,4.25,4.25,,1141,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-08,11469,2439685,1433.774,6.74,10487,6.163,0.029,34.7,units unclear,78291,78291,,6052,2706,4.6,4.6,,1590,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-09,12653,2452338,1441.21,7.436,11169,6.564,0.027,36.7,units unclear,84157,84157,,5866,3437,4.95,4.95,,2020,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-10,10823,2463161,1447.57,6.361,11461,6.735,0.026,38.6,units unclear,89250,89250,,5093,4080,5.25,5.25,,2398,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-11,11720,2474881,1454.458,6.888,11633,6.837,0.026,38.5,units unclear,92598,92598,,3348,4427,5.44,5.44,,2602,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-12,11539,2486420,1461.239,6.781,11528,6.775,0.027,36.7,units unclear,97776,97776,,5178,4840,5.75,5.75,,2844,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-13,10911,2497331,1467.652,6.412,11503,6.76,0.027,36.8,units unclear,,101363,,,5288,,5.96,,3108,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-14,9914,2507245,1473.478,5.826,11290,6.635,0.028,36.3,units unclear,,109566,,,5852,,6.44,,3439,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-15,12926,2520171,1481.074,7.596,11498,6.757,0.025,40.4,units unclear,,122819,,,6089,,7.22,,3578,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-16,10685,2530856,1487.354,6.279,11217,6.592,0.025,40.2,units unclear,,137159,,,6353,,8.06,,3734,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-17,11017,2541873,1493.828,6.475,11245,6.609,0.026,38.4,units unclear,,141563,,,6727,,8.32,,3953,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-18,10828,2552701,1500.192,6.363,11117,6.533,0.026,37.8,units unclear,,142831,,,7350,,8.39,,4320,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-19,10803,2563504,1506.541,6.349,11012,6.472,0.027,37.3,units unclear,,143596,,,7712,,8.44,,4532,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-20,10371,2573875,1512.636,6.095,10935,6.426,0.027,36.4,units unclear,,144130,,,7712,,8.47,,4532,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-21,10782,2584657,1518.972,6.336,11059,6.499,0.027,37.5,units unclear,,,,,7712,,,,4532,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-22,12310,2596967,1526.206,7.234,10971,6.448,0.029,35.1,units unclear,,,,,7712,,,,4532,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-23,10318,2607285,1532.27,6.064,10918,6.416,0.029,34.9,units unclear,,,,,7712,,,,4532,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-24,8942,2616227,1537.525,5.255,10622,6.242,0.03,33.6,units unclear,,,,,7712,,,,4532,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-25,11440,2627667,1544.249,6.723,10709,6.294,0.031,32.7,units unclear,,,,,7712,,,,4532,54.63,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-26,10212,2637879,1550.25,6.001,10625,6.244,0.033,30.6,units unclear,,165953,,,7712,,9.75,,4532,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-27,10055,2647934,1556.159,5.909,10580,6.218,0.034,29.1,units unclear,,167731,,,7712,,9.86,,4532,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-28,12287,2660221,1563.38,7.221,10795,6.344,0.035,28.8,units unclear,,169440,,,7712,,9.96,,4532,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-29,13283,2673504,1571.186,7.806,10934,6.426,0.036,27.7,units unclear,,169810,,,7712,,9.98,,4532,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-30,13535,2687039,1579.141,7.954,11393,6.696,0.04,25.2,units unclear,,170433,,,7712,,10.02,,4532,50.93,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-01-31,14046,2701085,1587.395,8.255,12123,7.125,0.038,26.2,units unclear,,171568,,,7712,,10.08,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-01,12637,2713722,1594.822,7.427,12294,7.225,0.039,25.7,units unclear,,172912,,,7712,,10.16,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-02,11755,2725477,1601.73,6.908,12514,7.354,0.041,24.7,units unclear,,174075,,,7712,,10.23,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-03,14104,2739581,1610.019,8.289,13092,7.694,0.04,24.9,units unclear,,175094,,,7712,,10.29,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-04,12644,2752225,1617.45,7.431,13143,7.724,0.043,23,units unclear,,177233,,,7712,,10.42,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-05,14534,2766759,1625.991,8.541,13322,7.829,0.045,22.1,units unclear,,179550,,,7712,,10.55,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-06,,,,,13222,7.77,0.044,22.6,units unclear,,182543,,,7712,,10.73,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-07,,,,,13048,7.668,0.047,21.4,units unclear,,191406,,,7712,,11.25,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-08,,2805255,1648.615,,13076,7.685,0.049,20.5,units unclear,,201116,,,7712,,11.82,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-09,,,,,13368,7.856,0.049,20.5,units unclear,,212940,,,7712,,12.51,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-10,,,,,13325,7.831,0.052,19.4,units unclear,,219595,,,7712,,12.91,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-11,,2846657,1672.946,,13490,7.928,0.052,19.2,units unclear,,224919,,,7712,,13.22,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-12,13727,2860384,1681.014,8.067,13375,7.86,0.055,18.3,units unclear,,232540,,,7712,,13.67,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-13,,,,,13414,7.883,0.057,17.4,units unclear,,242260,,,7712,,14.24,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-14,,2886600,1696.42,,13454,7.907,0.057,17.4,units unclear,,248775,,,7712,,14.62,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-15,13404,2900004,1704.298,7.877,13536,7.955,0.058,17.1,units unclear,,250946,,,7712,,14.75,,4532,58.33,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-16,13536,2913540,1712.253,7.955,13498,7.933,0.059,17,units unclear,,252990,,,7712,,14.87,,4532,55.56,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-17,13385,2926925,1720.119,7.866,13438,7.897,0.058,17.3,units unclear,,257580,,,7712,,15.14,,4532,55.56,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-18,12977,2939902,1727.745,7.626,13321,7.829,0.057,17.6,units unclear,,263422,,,7712,,15.48,,4532,55.56,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-19,14159,2954061,1736.066,8.321,13382,7.864,0.055,18.1,units unclear,,268273,,,7712,,15.77,,4532,55.56,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-20,14362,2968423,1744.507,8.44,13562,7.97,0.054,18.5,units unclear,,271749,,,7712,,15.97,,4532,55.56,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-21,12329,2980752,1751.752,7.246,13450,7.904,0.054,18.6,units unclear,,274960,,,7712,,16.16,,4532,55.56,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-22,13436,2994188,1759.649,7.896,13455,7.907,0.052,19.1,units unclear,,278222,,,7712,,16.35,,4532,55.56,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-23,14191,3008379,1767.988,8.34,13548,7.962,0.051,19.6,units unclear,,281425,,,7712,,16.54,,4532,55.56,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-24,13232,3021611,1775.765,7.776,13527,7.95,0.051,19.7,units unclear,,284948,,,7712,,16.75,,4532,55.56,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
BHR,Asia,Bahrain,2021-02-25,13546,3035157,1783.726,7.961,13608,7.997,0.05,19.9,units unclear,,290103,,,7712,,17.05,,4532,55.56,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2,77.29,0.852
